section,book,chapter,verse,hebrew
Prophets,II Kings,11,20,וישמח כל עם הארץ והעיר שקטה ואת עתליהו המיתו בחרב בית מלך [המלך]
Prophets,II Kings,12,1,בן שבע שנים יהואש במלכו
Prophets,II Kings,12,2,בשנת שבע ליהוא מלך יהואש וארבעים שנה מלך בירושלם ושם אמו צביה מבאר שבע
Prophets,II Kings,12,3,ויעש יהואש הישר בעיני יהוה כל ימיו אשר הורהו יהוידע הכהן
Prophets,II Kings,12,4,רק הבמות לא סרו עוד העם מזבחים ומקטרים בבמות
Prophets,II Kings,12,5,ויאמר יהואש אל הכהנים כל כסף הקדשים אשר יובא בית יהוה כסף עובר איש כסף נפשות ערכו כל כסף אשר יעלה על לב איש להביא בית יהוה
Prophets,II Kings,12,6,יקחו להם הכהנים איש מאת מכרו והם יחזקו את בדק הבית לכל אשר ימצא שם בדק
Prophets,II Kings,12,7,ויהי בשנת עשרים ושלש שנה למלך יהואש לא חזקו הכהנים את בדק הבית
Prophets,II Kings,12,8,ויקרא המלך יהואש ליהוידע הכהן ולכהנים ויאמר אלהם מדוע אינכם מחזקים את בדק הבית ועתה אל תקחו כסף מאת מכריכם כי לבדק הבית תתנהו
Prophets,II Kings,12,9,ויאתו הכהנים לבלתי קחת כסף מאת העם ולבלתי חזק את בדק הבית
Prophets,II Kings,12,10,ויקח יהוידע הכהן ארון אחד ויקב חר בדלתו ויתן אתו אצל המזבח בימין [מימין] בבוא איש בית יהוה ונתנו שמה הכהנים שמרי הסף את כל הכסף המובא בית יהוה
Prophets,II Kings,12,11,ויהי כראותם כי רב הכסף בארון ויעל ספר המלך והכהן הגדול ויצרו וימנו את הכסף הנמצא בית יהוה
Prophets,II Kings,12,12,ונתנו את הכסף המתכן על יד [ידי] עשי המלאכה הפקדים [המפקדים] בית יהוה ויוציאהו לחרשי העץ ולבנים העשים בית יהוה
Prophets,II Kings,12,13,ולגדרים ולחצבי האבן ולקנות עצים ואבני מחצב לחזק את בדק בית יהוה ולכל אשר יצא על הבית לחזקה
Prophets,II Kings,12,14,אך לא יעשה בית יהוה ספות כסף מזמרות מזרקות חצצרות כל כלי זהב וכלי כסף מן הכסף המובא בית יהוה
Prophets,II Kings,12,15,כי לעשי המלאכה יתנהו וחזקו בו את בית יהוה
Prophets,II Kings,12,16,ולא יחשבו את האנשים אשר יתנו את הכסף על ידם לתת לעשי המלאכה כי באמנה הם עשים
Prophets,II Kings,12,17,כסף אשם וכסף חטאות לא יובא בית יהוה לכהנים יהיו
Prophets,II Kings,12,18,אז יעלה חזאל מלך ארם וילחם על גת וילכדה וישם חזאל פניו לעלות על ירושלם
Prophets,II Kings,12,19,ויקח יהואש מלך יהודה את כל הקדשים אשר הקדישו יהושפט ויהורם ואחזיהו אבתיו מלכי יהודה ואת קדשיו ואת כל הזהב הנמצא באצרות בית יהוה ובית המלך וישלח לחזאל מלך ארם ויעל מעל ירושלם
Prophets,II Kings,12,20,ויתר דברי יואש וכל אשר עשה הלוא הם כתובים על ספר דברי הימים למלכי יהודה
Prophets,II Kings,12,21,ויקמו עבדיו ויקשרו קשר ויכו את יואש בית מלא היורד סלא
Prophets,II Kings,12,22,ויוזבד בן שמעת ויהוזבד בן שמר עבדיו הכהו וימת ויקברו אתו עם אבתיו בעיר דוד וימלך אמציה בנו תחתיו
Prophets,II Kings,13,1,בשנת עשרים ושלש שנה ליואש בן אחזיהו מלך יהודה מלך יהואחז בן יהוא על ישראל בשמרון שבע עשרה שנה
Prophets,II Kings,13,2,ויעש הרע בעיני יהוה וילך אחר חטאת ירבעם בן נבט אשר החטיא את ישראל לא סר ממנה
Prophets,II Kings,13,3,ויחר אף יהוה בישראל ויתנם ביד חזאל מלך ארם וביד בן הדד בן חזאל כל הימים
Prophets,II Kings,13,4,ויחל יהואחז את פני יהוה וישמע אליו יהוה כי ראה את לחץ ישראל כי לחץ אתם מלך ארם
Prophets,II Kings,13,5,ויתן יהוה לישראל מושיע ויצאו מתחת יד ארם וישבו בני ישראל באהליהם כתמול שלשום
Prophets,II Kings,13,6,אך לא סרו מחטאות בית ירבעם אשר החטי [החטיא] את ישראל בה הלך וגם האשרה עמדה בשמרון
Prophets,II Kings,13,7,כי לא השאיר ליהואחז עם כי אם חמשים פרשים ועשרה רכב ועשרת אלפים רגלי כי אבדם מלך ארם וישמם כעפר לדש
Prophets,II Kings,13,8,ויתר דברי יהואחז וכל אשר עשה וגבורתו הלוא הם כתובים על ספר דברי הימים למלכי ישראל
Prophets,II Kings,13,9,וישכב יהואחז עם אבתיו ויקברהו בשמרון וימלך יואש בנו תחתיו
Prophets,II Kings,13,10,בשנת שלשים ושבע שנה ליואש מלך יהודה מלך יהואש בן יהואחז על ישראל בשמרון שש עשרה שנה
Prophets,II Kings,13,11,ויעשה הרע בעיני יהוה לא סר מכל חטאות ירבעם בן נבט אשר החטיא את ישראל בה הלך
Prophets,II Kings,13,12,ויתר דברי יואש וכל אשר עשה וגבורתו אשר נלחם עם אמציה מלך יהודה הלוא הם כתובים על ספר דברי הימים למלכי ישראל
Prophets,II Kings,13,13,וישכב יואש עם אבתיו וירבעם ישב על כסאו ויקבר יואש בשמרון עם מלכי ישראל
Prophets,II Kings,13,14,ואלישע חלה את חליו אשר ימות בו וירד אליו יואש מלך ישראל ויבך על פניו ויאמר אבי אבי רכב ישראל ופרשיו
Prophets,II Kings,13,15,ויאמר לו אלישע קח קשת וחצים ויקח אליו קשת וחצים
Prophets,II Kings,13,16,ויאמר למלך ישראל הרכב ידך על הקשת וירכב ידו וישם אלישע ידיו על ידי המלך
Prophets,II Kings,13,17,ויאמר פתח החלון קדמה ויפתח ויאמר אלישע ירה ויור ויאמר חץ תשועה ליהוה וחץ תשועה בארם והכית את ארם באפק עד כלה
Prophets,II Kings,13,18,ויאמר קח החצים ויקח ויאמר למלך ישראל הך ארצה ויך שלש פעמים ויעמד
Prophets,II Kings,13,19,ויקצף עליו איש האלהים ויאמר להכות חמש או שש פעמים אז הכית את ארם עד כלה ועתה שלש פעמים תכה את ארם
Prophets,II Kings,13,20,וימת אלישע ויקברהו וגדודי מואב יבאו בארץ בא שנה
Prophets,II Kings,13,21,ויהי הם קברים איש והנה ראו את הגדוד וישליכו את האיש בקבר אלישע וילך ויגע האיש בעצמות אלישע ויחי ויקם על רגליו
Prophets,II Kings,13,22,וחזאל מלך ארם לחץ את ישראל כל ימי יהואחז
Prophets,II Kings,13,23,ויחן יהוה אתם וירחמם ויפן אליהם למען בריתו את אברהם יצחק ויעקב ולא אבה השחיתם ולא השליכם מעל פניו עד עתה
Prophets,II Kings,13,24,וימת חזאל מלך ארם וימלך בן הדד בנו תחתיו
Prophets,II Kings,13,25,וישב יהואש בן יהואחז ויקח את הערים מיד בן הדד בן חזאל אשר לקח מיד יהואחז אביו במלחמה שלש פעמים הכהו יואש וישב את ערי ישראל
Prophets,II Kings,14,1,בשנת שתים ליואש בן יואחז מלך ישראל מלך אמציהו בן יואש מלך יהודה
Prophets,II Kings,14,2,בן עשרים וחמש שנה היה במלכו ועשרים ותשע שנה מלך בירושלם ושם אמו יהועדין [יהועדן] מן ירושלם
Prophets,II Kings,14,3,ויעש הישר בעיני יהוה רק לא כדוד אביו ככל אשר עשה יואש אביו עשה
Prophets,II Kings,14,4,רק הבמות לא סרו עוד העם מזבחים ומקטרים בבמות
Prophets,II Kings,14,5,ויהי כאשר חזקה הממלכה בידו ויך את עבדיו המכים את המלך אביו
Prophets,II Kings,14,6,ואת בני המכים לא המית ככתוב בספר תורת משה אשר צוה יהוה לאמר לא יומתו אבות על בנים ובנים לא יומתו על אבות כי אם איש בחטאו ימות [יומת]
Prophets,II Kings,14,7,הוא הכה את אדום בגיא המלח [מלח] עשרת אלפים ותפש את הסלע במלחמה ויקרא את שמה יקתאל עד היום הזה
Prophets,II Kings,14,8,אז שלח אמציה מלאכים אל יהואש בן יהואחז בן יהוא מלך ישראל לאמר לכה נתראה פנים
Prophets,II Kings,14,9,וישלח יהואש מלך ישראל אל אמציהו מלך יהודה לאמר החוח אשר בלבנון שלח אל הארז אשר בלבנון לאמר תנה את בתך לבני לאשה ותעבר חית השדה אשר בלבנון ותרמס את החוח
Prophets,II Kings,14,10,הכה הכית את אדום ונשאך לבך הכבד ושב בביתך ולמה תתגרה ברעה ונפלתה אתה ויהודה עמך
Prophets,II Kings,14,11,ולא שמע אמציהו ויעל יהואש מלך ישראל ויתראו פנים הוא ואמציהו מלך יהודה בבית שמש אשר ליהודה
Prophets,II Kings,14,12,וינגף יהודה לפני ישראל וינסו איש לאהלו [לאהליו]
Prophets,II Kings,14,13,ואת אמציהו מלך יהודה בן יהואש בן אחזיהו תפש יהואש מלך ישראל בבית שמש ויבאו [ויבא] ירושלם ויפרץ בחומת ירושלם בשער אפרים עד שער הפנה ארבע מאות אמה
Prophets,II Kings,14,14,ולקח את כל הזהב והכסף ואת כל הכלים הנמצאים בית יהוה ובאצרות בית המלך ואת בני התערבות וישב שמרונה
Prophets,II Kings,14,15,ויתר דברי יהואש אשר עשה וגבורתו ואשר נלחם עם אמציהו מלך יהודה הלא הם כתובים על ספר דברי הימים למלכי ישראל
Prophets,II Kings,14,16,וישכב יהואש עם אבתיו ויקבר בשמרון עם מלכי ישראל וימלך ירבעם בנו תחתיו
Prophets,II Kings,14,17,ויחי אמציהו בן יואש מלך יהודה אחרי מות יהואש בן יהואחז מלך ישראל חמש עשרה שנה
Prophets,II Kings,14,18,ויתר דברי אמציהו הלא הם כתובים על ספר דברי הימים למלכי יהודה
Prophets,II Kings,14,19,ויקשרו עליו קשר בירושלם וינס לכישה וישלחו אחריו לכישה וימתהו שם
Prophets,II Kings,14,20,וישאו אתו על הסוסים ויקבר בירושלם עם אבתיו בעיר דוד
Prophets,II Kings,14,21,ויקחו כל עם יהודה את עזריה והוא בן שש עשרה שנה וימלכו אתו תחת אביו אמציהו
Prophets,II Kings,14,22,הוא בנה את אילת וישבה ליהודה אחרי שכב המלך עם אבתיו
Prophets,II Kings,14,23,בשנת חמש עשרה שנה לאמציהו בן יואש מלך יהודה מלך ירבעם בן יואש מלך ישראל בשמרון ארבעים ואחת שנה
